Fecha,resid
25/09/2000,0.9857268786775882
26/09/2000,0.9865484042773585
27/09/2000,0.9887046044874369
28/09/2000,0.9940185849077006
29/09/2000,0.9922498939437392
02/10/2000,0.9884096247899866
03/10/2000,0.9886979578084459
04/10/2000,0.9908189176746326
05/10/2000,0.9932518985198368
06/10/2000,0.9927745214098109
09/10/2000,0.9920465141078871
10/10/2000,0.9922660465836665
11/10/2000,0.9928563189101539
12/10/2000,0.9919978477430745
13/10/2000,0.9910650931179906
16/10/2000,0.9905200483994466
17/10/2000,0.9919203000874623
18/10/2000,0.9951594096438916
19/10/2000,0.9943806175140675
20/10/2000,0.9955196653178207
23/10/2000,0.9991490340944705
24/10/2000,0.9999078097228387
25/10/2000,0.9985233649872056
26/10/2000,0.999313727330346
27/10/2000,1.0003335188088869
30/10/2000,1.0024640568477157
31/10/2000,1.0008049119790674
01/11/2000,1.0015454115455047
02/11/2000,0.9983906382067487
03/11/2000,0.9982814794183268
06/11/2000,1.0006282302650367
07/11/2000,1.001715606260441
08/11/2000,1.003296161032708
09/11/2000,1.0073445235863299
10/11/2000,1.0049364183865834
13/11/2000,1.0060484583961753
14/11/2000,1.0052968836739409
15/11/2000,1.0031784640822126
16/11/2000,1.0024372569007365
17/11/2000,1.0034371092100145
20/11/2000,1.0079059671807065
21/11/2000,1.0076974189294083
22/11/2000,1.0065630275531323
23/11/2000,1.004104566404851
24/11/2000,1.0040303996764142
27/11/2000,1.003736384490881
28/11/2000,1.0051074346937083
29/11/2000,1.0052876391778842
30/11/2000,1.0059381122659814
01/12/2000,1.004688946609935
04/12/2000,1.0027893470376734
05/12/2000,1.0033392551736446
06/12/2000,1.0047807125815713
07/12/2000,1.0047789505860052
08/12/2000,1.0056897397964837
11/12/2000,1.005486233928175
12/12/2000,1.0053977670270562
13/12/2000,1.0054174097241089
14/12/2000,1.0039841336586288
15/12/2000,0.9999371175535481
18/12/2000,0.9994990246012624
19/12/2000,0.9993760233681255
20/12/2000,1.001411336630103
21/12/2000,1.002371523775976
22/12/2000,1.0023441397445108
25/12/2000,1.0020202364001163
26/12/2000,1.0025706363331672
27/12/2000,1.006833925983677
28/12/2000,1.0066203741480662
29/12/2000,1.004817600729202
01/01/2001,1.0047698208362181
02/01/2001,1.0039936751004
03/01/2001,1.0038223768002659
04/01/2001,1.0039385129745813
05/01/2001,1.0033726323395507
08/01/2001,1.0029782179983064
09/01/2001,1.0035380666173874
10/01/2001,1.0035340869170055
11/01/2001,1.0030825976416553
12/01/2001,1.004685069853428
15/01/2001,1.005920972666274
16/01/2001,1.0055581053004699
17/01/2001,1.00547551586659
18/01/2001,1.0054270108795118
19/01/2001,1.0058686016449656
22/01/2001,1.0057386677106495
23/01/2001,1.006726631790967
24/01/2001,1.0079205514429361
25/01/2001,1.0074872914774182
26/01/2001,1.009803147701087
29/01/2001,1.010729953304571
30/01/2001,1.0100195835744141
31/01/2001,1.009925014412778
01/02/2001,1.0087529517897214
02/02/2001,1.0081686810704282
05/02/2001,1.0088054232693704
06/02/2001,1.0080788339287776
07/02/2001,1.0091327776717336
08/02/2001,1.0095244264871388
09/02/2001,1.0083032736833333
12/02/2001,1.0092364006575991
13/02/2001,1.0096060231330317
14/02/2001,1.0087308386833278
15/02/2001,1.009711282819184
16/02/2001,1.0098365585646984
19/02/2001,1.0085263173346946
20/02/2001,1.0083960314659888
21/02/2001,1.0095051032553541
22/02/2001,1.010351578953796
23/02/2001,1.0113444446750155
26/02/2001,1.0095576942625137
27/02/2001,1.0092308488720534
28/02/2001,1.008599896208109
01/03/2001,1.0066896414678481
02/03/2001,1.0063171499305532
05/03/2001,1.0050245714888946
06/03/2001,1.0049144398294736
07/03/2001,1.0048497921469786
08/03/2001,1.006380322837531
09/03/2001,1.0074772473003266
12/03/2001,1.0075363465017593
13/03/2001,1.0074726530628486
14/03/2001,1.0071250606224287
15/03/2001,1.00754413125502
16/03/2001,1.0093256897116047
19/03/2001,1.0087733269763086
20/03/2001,1.0083628367415933
21/03/2001,1.0094078331827843
22/03/2001,1.0100023760386265
23/03/2001,1.009084004933602
26/03/2001,1.0076170867178609
27/03/2001,1.008351438921026
28/03/2001,1.0091121867629222
29/03/2001,1.0097244264564873
30/03/2001,1.010670550862793
02/04/2001,1.0094549141488112
03/04/2001,1.0097355032350293
04/04/2001,1.0107647297520184
05/04/2001,1.0124197024916557
06/04/2001,1.0144730360047953
09/04/2001,1.0168989018565628
10/04/2001,1.0162298068454565
11/04/2001,1.0145098027468877
12/04/2001,1.0143867069747845
13/04/2001,1.0142608472439927
16/04/2001,1.0149698223596806
17/04/2001,1.0207746280036833
18/04/2001,1.0243895142956712
19/04/2001,1.025384297409037
20/04/2001,1.0266614868839279
23/04/2001,1.0271780326929525
24/04/2001,1.0268298915005405
25/04/2001,1.0287059791208408
26/04/2001,1.0286102182194798
27/04/2001,1.027050024165907
30/04/2001,1.0255673521517903
01/05/2001,1.025951952783859
02/05/2001,1.026362666616217
03/05/2001,1.0287431884176899
04/05/2001,1.0311296140023187
07/05/2001,1.0292588228759476
08/05/2001,1.0321011739251476
09/05/2001,1.0351220956990281
10/05/2001,1.0339815718679344
11/05/2001,1.032919961994046
14/05/2001,1.0324710120129006
15/05/2001,1.0314910774451325
16/05/2001,1.0322275758685835
17/05/2001,1.0312890691476302
18/05/2001,1.0323033230574798
21/05/2001,1.031496979470415
22/05/2001,1.0278741009887797
23/05/2001,1.027957693850055
24/05/2001,1.0274861504828474
25/05/2001,1.0282538823080918
28/05/2001,1.032190352110247
29/05/2001,1.0330105130663967
30/05/2001,1.03401273424337
31/05/2001,1.0365035789228563
01/06/2001,1.0393297382273279
04/06/2001,1.0239634794601182
05/06/2001,1.0190876998861367
06/06/2001,1.0174915301505383
07/06/2001,1.0131549307707268
08/06/2001,1.0128675354538965
11/06/2001,1.008273547322189
12/06/2001,1.0083302548510034
13/06/2001,1.005514932434978
14/06/2001,1.0037593967860852
15/06/2001,1.0041246168757803
18/06/2001,1.0072867658885958
19/06/2001,1.006686205433353
20/06/2001,1.0057036086175881
21/06/2001,1.0050261464050931
22/06/2001,1.00417073697645
25/06/2001,1.0032920460556407
26/06/2001,1.0033910705423779
27/06/2001,1.0026617810355445
28/06/2001,1.0016082928885013
29/06/2001,1.0015127897533422
02/07/2001,1.0024578845470324
03/07/2001,1.0028636833581668
04/07/2001,1.0046716931955253
05/07/2001,1.0050560932564028
06/07/2001,1.006814420979292
09/07/2001,1.0050187872627176
10/07/2001,1.0042492220575845
11/07/2001,1.004109067835852
12/07/2001,1.0052601044850793
13/07/2001,1.0034284127131494
16/07/2001,1.0024826693543425
17/07/2001,1.001024692735437
18/07/2001,0.999014686734474
19/07/2001,0.9976190600007743
20/07/2001,0.9980282478859317
23/07/2001,0.9995617984556564
24/07/2001,1.0004690246603125
25/07/2001,1.0002480760996881
26/07/2001,0.9981558876121767
27/07/2001,0.9981838255387543
30/07/2001,0.9983616586172722
31/07/2001,0.9985383047589204
01/08/2001,1.001098110015184
02/08/2001,1.0027106410749345
03/08/2001,1.0013285326915797
06/08/2001,1.0030010105791414
07/08/2001,1.0031701797174348
08/08/2001,1.0014969186675164
09/08/2001,1.0015110649249657
10/08/2001,1.0009315834396242
13/08/2001,0.9996609903340293
14/08/2001,0.9983113706059148
15/08/2001,0.9970063851491435
16/08/2001,0.9976832019893391
17/08/2001,0.99757689858581
20/08/2001,0.998637266845012
21/08/2001,0.9998604041495209
22/08/2001,0.998274045706202
23/08/2001,0.9991807691246007
24/08/2001,0.9986554868885642
27/08/2001,0.9980063439920633
28/08/2001,0.9969476192174611
29/08/2001,0.9954339227110559
30/08/2001,0.9959750029816862
31/08/2001,0.9963123127701783
03/09/2001,0.9967466468622237
04/09/2001,0.9980328134743819
05/09/2001,0.9990936475462245
06/09/2001,0.9996703139562085
07/09/2001,0.9998565768407209
10/09/2001,0.9993235095480105
11/09/2001,1.0023771471616818
12/09/2001,1.001661701049352
13/09/2001,1.0036853246120891
14/09/2001,1.0055602432126687
17/09/2001,1.0043824384152131
18/09/2001,1.003500697152672
19/09/2001,1.0027686791123036
20/09/2001,1.002581057789762
21/09/2001,1.0035176455706831
24/09/2001,1.000956811936946
25/09/2001,1.000049768880368
26/09/2001,0.9984646788360885
27/09/2001,0.9986728724158873
28/09/2001,0.9984560479507891
01/10/2001,0.9968744869821111
02/10/2001,0.9962251624279636
03/10/2001,0.9958869190285018
04/10/2001,0.9955356647601773
05/10/2001,0.9964877489486047
08/10/2001,0.9961796528099961
09/10/2001,0.9969129932563313
10/10/2001,0.9960861119219759
11/10/2001,0.994067158101658
12/10/2001,0.9931168555635663
15/10/2001,0.9905972625006252
16/10/2001,0.9897363699637965
17/10/2001,0.9891957731954077
18/10/2001,0.9886315626641549
19/10/2001,0.9889106397378647
22/10/2001,0.9879107622897342
23/10/2001,0.9878024877560244
24/10/2001,0.9875446499759336
25/10/2001,0.9887315396224865
26/10/2001,0.9881907259805038
29/10/2001,0.9868158049307354
30/10/2001,0.9850676059496968
31/10/2001,0.983351965870714
01/11/2001,0.9828897416487701
02/11/2001,0.983383223074964
05/11/2001,0.9824019440195217
06/11/2001,0.9833559653528582
07/11/2001,0.9867003360421464
08/11/2001,0.9863586532370042
09/11/2001,0.9860147669032567
12/11/2001,0.9864665234386755
13/11/2001,0.9845403833728654
14/11/2001,0.9845155921680806
15/11/2001,0.983857474570943
16/11/2001,0.9830231950472578
19/11/2001,0.9814146985234613
20/11/2001,0.9804777146792392
21/11/2001,0.980319468592253
22/11/2001,0.9803457148321582
23/11/2001,0.9799345781100595
26/11/2001,0.9827032952581243
27/11/2001,0.9826689971902216
28/11/2001,0.9832056842563792
29/11/2001,0.9830928125755153
30/11/2001,0.9822838818952064
03/12/2001,0.9816544177116211
04/12/2001,0.9814597004065105
05/12/2001,0.980370597141795
06/12/2001,0.9800121115724681
07/12/2001,0.9802463494158482
10/12/2001,0.9792362164570706
11/12/2001,0.9785396066544083
12/12/2001,0.9793873271356971
13/12/2001,0.978477557231918
14/12/2001,0.9792393466349818
17/12/2001,0.9792515719300974
18/12/2001,0.9805929676739181
19/12/2001,0.9814225210301066
20/12/2001,0.9820251259377643
21/12/2001,0.9814840680903781
24/12/2001,0.9815752505533427
25/12/2001,0.9815837296979775
26/12/2001,0.9815637016859837
27/12/2001,0.9797783370402496
28/12/2001,0.9784024199135167
31/12/2001,0.9791003892551299
01/01/2002,0.9786797794229883
02/01/2002,0.9773168571179738
03/01/2002,0.9769381137151485
04/01/2002,0.977696261966686
07/01/2002,0.976234685051642
08/01/2002,0.976962850902748
09/01/2002,0.979821881425207
10/01/2002,0.9849475220371352
11/01/2002,0.9855628290672289
14/01/2002,0.9844677169438965
15/01/2002,0.9807761602929982
16/01/2002,0.9816145661985332
17/01/2002,0.9814684940442997
18/01/2002,0.9820209079434798
21/01/2002,0.9818002128157024
22/01/2002,0.9816401766881813
23/01/2002,0.9809197899369279
24/01/2002,0.9802887735452828
25/01/2002,0.9815257132542324
28/01/2002,0.9835477243840651
29/01/2002,0.9831640438258172
30/01/2002,0.9864251844713416
31/01/2002,0.986984015691039
01/02/2002,0.9876836515611819
04/02/2002,0.9877884424816333
05/02/2002,0.9875527554354636
06/02/2002,0.9875925115503748
07/02/2002,0.9875053249476226
08/02/2002,0.9880290588649083
11/02/2002,0.9870593604854898
12/02/2002,0.9846663321347917
13/02/2002,0.9844023025222131
14/02/2002,0.9846750417518934
15/02/2002,0.9840335114807918
18/02/2002,0.982842452245143
19/02/2002,0.9836347960205855
20/02/2002,0.984352889907813
21/02/2002,0.9842640320929881
22/02/2002,0.9864074920294871
25/02/2002,0.9864600061404146
26/02/2002,0.9869546304353024
27/02/2002,0.9867448921016684
28/02/2002,0.9863037136843807
01/03/2002,0.9860755289442876
04/03/2002,0.9858720652035381
05/03/2002,0.9843503102875361
06/03/2002,0.9832058263551477
07/03/2002,0.9840100327803881
08/03/2002,0.9827785299399878
11/03/2002,0.9839174544600819
12/03/2002,0.9830256012793784
13/03/2002,0.9845191930053421
14/03/2002,0.9845708134518275
15/03/2002,0.9862840477914641
18/03/2002,0.9859603565697338
19/03/2002,0.9867635694066695
20/03/2002,0.9854611926678164
21/03/2002,0.9871497176454774
22/03/2002,0.9856449420187331
25/03/2002,0.9852326328795169
26/03/2002,0.9856053918029172
27/03/2002,0.9843719673672033
28/03/2002,0.9838193932049236
29/03/2002,0.9834512522812515
01/04/2002,0.9835397285495898
02/04/2002,0.984094786989274
03/04/2002,0.984245652595746
04/04/2002,0.9851745683878689
05/04/2002,0.9842211120492916
08/04/2002,0.9828524803962069
09/04/2002,0.9821529948717609
10/04/2002,0.9815059103423088
11/04/2002,0.980277367952399
12/04/2002,0.9793394156903534
15/04/2002,0.9798728492198424
16/04/2002,0.9785697528757159
17/04/2002,0.9786046992533436
18/04/2002,0.9798740533542251
19/04/2002,0.9789980962615941
22/04/2002,0.9784664593796556
23/04/2002,0.9792957756535605
24/04/2002,0.981215452638478
25/04/2002,0.9830150222950472
26/04/2002,0.9823694767519048
29/04/2002,0.9816403312898397
30/04/2002,0.9807680356126728
01/05/2002,0.981331402132922
02/05/2002,0.9821526586031027
03/05/2002,0.9836415768761498
06/05/2002,0.9834468146764888
07/05/2002,0.9828063516033708
08/05/2002,0.9831074395909963
09/05/2002,0.9845486867581466
10/05/2002,0.9867746384594891
13/05/2002,0.9877665302473326
14/05/2002,0.987051463568431
15/05/2002,0.9862086897345264
16/05/2002,0.9874256595730037
17/05/2002,0.9888132253926809
20/05/2002,0.9890531958590304
21/05/2002,0.9901868477279131
22/05/2002,0.9919004365818409
23/05/2002,0.9919864336498403
24/05/2002,0.9876185203664775
27/05/2002,0.9875861780221921
28/05/2002,0.9911146597304024
29/05/2002,0.9926867809456116
30/05/2002,0.9911089579864182
31/05/2002,0.9908581804421303
03/06/2002,0.9919190373506553
04/06/2002,0.9945055496165732
05/06/2002,0.9928190545435067
06/06/2002,0.9929576447259196
07/06/2002,0.9940039098264791
10/06/2002,0.9946574626466737
11/06/2002,0.9940085897908675
12/06/2002,0.9950614958416241
13/06/2002,0.9935702208861823
14/06/2002,0.9928472238363275
17/06/2002,0.9926950513683169
18/06/2002,0.9930944856860776
19/06/2002,0.9951340299979805
20/06/2002,0.9986864972653874
21/06/2002,1.006144645471365
24/06/2002,1.0062006435203648
25/06/2002,1.0031653823867324
26/06/2002,1.006171360737524
27/06/2002,1.005209149109217
28/06/2002,1.0056946976021461
01/07/2002,1.0062639557507012
02/07/2002,1.0077554060177776
03/07/2002,1.010164303660535
04/07/2002,1.0099111900439608
05/07/2002,1.0129102203048417
08/07/2002,1.0143532316968158
09/07/2002,1.0132342860015138
10/07/2002,1.0157384598406163
11/07/2002,1.018678891874048
12/07/2002,1.0178882338644624
15/07/2002,1.0150726584251195
16/07/2002,1.012583821829916
17/07/2002,1.0144994446659377
18/07/2002,1.0150013558403435
19/07/2002,1.0136430166014825
22/07/2002,1.0100867094280266
23/07/2002,1.0114361532835754
24/07/2002,1.0142006865206599
25/07/2002,1.0148177454107614
26/07/2002,1.0132475034915134
29/07/2002,1.0124651905467987
30/07/2002,1.0125788371870594
31/07/2002,1.0164606593143655
01/08/2002,1.0193694767125108
02/08/2002,1.01638899523189
05/08/2002,1.0172469850033412
06/08/2002,1.0202783154879072
07/08/2002,1.019004024772622
08/08/2002,1.0142088078924656
09/08/2002,1.0179522787182878
12/08/2002,1.0224952377784173
13/08/2002,1.0246013384059
14/08/2002,1.0238706204080714
15/08/2002,1.0226831196167856
16/08/2002,1.0208313874610282
19/08/2002,1.0198669258767354
20/08/2002,1.0231240550595142
21/08/2002,1.025257186746902
22/08/2002,1.030687481237268
23/08/2002,1.0312742506445987
26/08/2002,1.0302463861791815
27/08/2002,1.0321707239396942
28/08/2002,1.036015210465627
29/08/2002,1.0382051441355153
30/08/2002,1.0387715370412458
02/09/2002,1.038267591322516
03/09/2002,1.040952636491912
04/09/2002,1.043442060686988
05/09/2002,1.0458333120610135
06/09/2002,1.0416313558986907
09/09/2002,1.0354002549238048
10/09/2002,1.0354277075281944
11/09/2002,1.034958206401702
12/09/2002,1.0290031584861892
13/09/2002,1.0224757464073886
16/09/2002,1.0272136812574437
17/09/2002,1.0282162755765925
18/09/2002,1.0303033679928533
19/09/2002,1.0327095635685415
20/09/2002,1.0359363666982413
23/09/2002,1.036978847635408
24/09/2002,1.0379407471448376
25/09/2002,1.0397853248919342
26/09/2002,1.040151893083973
27/09/2002,1.0439485408102271
30/09/2002,1.0423204679275002
01/10/2002,1.0382632557614946
02/10/2002,1.038683171488648
03/10/2002,1.0403877634163083
04/10/2002,1.0401135271871038
07/10/2002,1.0399313199387061
08/10/2002,1.0397922215894784
09/10/2002,1.037711223142961
10/10/2002,1.036475320234424
11/10/2002,1.0357589283778637
14/10/2002,1.0363889175363632
15/10/2002,1.0387808197815982
16/10/2002,1.0388620039909549
17/10/2002,1.0369676965037722
18/10/2002,1.0340350612569158
21/10/2002,1.0345583677715173
22/10/2002,1.0339701553168226
23/10/2002,1.031566439838986
24/10/2002,1.0300514757630124
25/10/2002,1.027134313924357
28/10/2002,1.0271974096234864
29/10/2002,1.0303247008559921
30/10/2002,1.0321413609814931
31/10/2002,1.0318221179387135
01/11/2002,1.0320105495925465
04/11/2002,1.031200727843808
05/11/2002,1.0314863410481583
06/11/2002,1.0332020553186634
07/11/2002,1.0317007515635608
08/11/2002,1.030338376815926
11/11/2002,1.0280522570048112
12/11/2002,1.0277150565082247
13/11/2002,1.0275715887679393
14/11/2002,1.027131660895745
15/11/2002,1.0262139878924221
18/11/2002,1.0224206017281592
19/11/2002,1.020485155419268
20/11/2002,1.0202886962069182
21/11/2002,1.0192043596475078
22/11/2002,1.0182038455471507
25/11/2002,1.0182469748150305
26/11/2002,1.0131916308672742
27/11/2002,1.0112413252237444
28/11/2002,1.0058588191845543
29/11/2002,1.0024121054410904
02/12/2002,1.0048377739739673
03/12/2002,1.0122945367687748
04/12/2002,1.0137937647513047
05/12/2002,1.00944343528193
06/12/2002,1.006401309322969
09/12/2002,1.0036616263258444
10/12/2002,1.0032691724887974
11/12/2002,1.0023284848702894
12/12/2002,0.9985737332429439
13/12/2002,0.9977669115718644
16/12/2002,0.9957935610204202
17/12/2002,0.9974619261721657
18/12/2002,0.9982913224958727
19/12/2002,1.0015261970766425
20/12/2002,1.0031695099797617
23/12/2002,0.9998218138329179
24/12/2002,0.9990403023720517
25/12/2002,0.9992007842150508
26/12/2002,1.0024018943584723
27/12/2002,1.0048895037286931
30/12/2002,1.0041535597940006
31/12/2002,1.0036403274572478
01/01/2003,1.0035694380399287
02/01/2003,1.0023273504063777
03/01/2003,0.9990616307977347
06/01/2003,0.9979693193012124
07/01/2003,0.9956665813356135
08/01/2003,0.9934107621554902
09/01/2003,0.9928475014526884
10/01/2003,0.9937714594696232
13/01/2003,0.9924416816732452
14/01/2003,0.991842454881835
15/01/2003,0.9924318695304107
16/01/2003,0.9932263734136881
17/01/2003,0.9931657402002773
20/01/2003,0.9932649383978084
21/01/2003,0.9943916189688248
22/01/2003,0.995939018399293
23/01/2003,0.9952797528617818
24/01/2003,0.995266615129395
27/01/2003,0.9970545895691849
28/01/2003,0.9974082403448586
29/01/2003,0.9981134062356479
30/01/2003,0.9963473730691551
31/01/2003,0.9944795146708192
03/02/2003,0.9936056342748558
04/02/2003,0.9957306611091952
05/02/2003,0.9966551319429112
06/02/2003,0.9960237926786454
07/02/2003,0.9964047297051581
10/02/2003,0.9943375483046187
11/02/2003,0.9925524205651047
12/02/2003,0.991774767889692
13/02/2003,0.9929657706837617
14/02/2003,0.9924328811601821
17/02/2003,0.9912692377837498
18/02/2003,0.9908969305992126
19/02/2003,0.9912747146273716
20/02/2003,0.9911531327233669
21/02/2003,0.991175736010611
24/02/2003,0.9898477494241991
25/02/2003,0.9902881786980555
26/02/2003,0.990178471485194
27/02/2003,0.9897728474272942
28/02/2003,0.9903779736577506
03/03/2003,0.9891711631074314
04/03/2003,0.9890178361132084
05/03/2003,0.9890553987230325
06/03/2003,0.9893303051444934
07/03/2003,0.9915121093632894
10/03/2003,0.9930076506375894
11/03/2003,0.991579788228663
12/03/2003,0.9901887936598616
13/03/2003,0.9902098692057166
14/03/2003,0.9899385316893686
17/03/2003,0.9898208586058457
